n,t,h
55493,1849.7666666666667,5320
55494,1849.8,5320
55495,1849.8333333333333,5330
55496,1849.8666666666668,5330
55497,1849.9,5330
55498,1849.9333333333332,5330
55499,1849.9666666666667,5330
55500,1850.0,5330
55501,1850.0333333333333,5330
55502,1850.0666666666668,5330
55503,1850.1,5330
55504,1850.1333333333332,5330
55505,1850.1666666666667,5330
55506,1850.2,5330
55507,1850.2333333333333,5330
55508,1850.2666666666667,5330
55509,1850.3,5330
55510,1850.3333333333333,5330
55511,1850.3666666666668,5330
55512,1850.4,5330
55513,1850.4333333333332,5330
55514,1850.4666666666667,5330
55515,1850.5,5330
55516,1850.5333333333333,5330
55517,1850.5666666666668,5330
55518,1850.6,5340
55519,1850.6333333333332,5340
55520,1850.6666666666667,5340
55521,1850.7,5340
55522,1850.7333333333333,5340
55523,1850.7666666666667,5340
55524,1850.8,5340
55525,1850.8333333333333,5340
55526,1850.8666666666668,5340
55527,1850.9,5340
55528,1850.9333333333332,5340
55529,1850.9666666666667,5340
55530,1851.0,5340
55531,1851.0333333333333,5340
55532,1851.0666666666668,5340
55533,1851.1,5340
55534,1851.1333333333332,5340
55535,1851.1666666666667,5340
55536,1851.2,5340
55537,1851.2333333333333,5340
55538,1851.2666666666667,5340
55539,1851.3,5340
55540,1851.3333333333333,5350
55541,1851.3666666666668,5350
55542,1851.4,5350
55543,1851.4333333333332,5350
55544,1851.4666666666667,5350
55545,1851.5,5350
55546,1851.5333333333333,5350
55547,1851.5666666666668,5350
55548,1851.6,5350
55549,1851.6333333333332,5350
55550,1851.6666666666667,5350
55551,1851.7,5350
55552,1851.7333333333333,5350
55553,1851.7666666666667,5350
55554,1851.8,5350
55555,1851.8333333333333,5350
55556,1851.8666666666668,5350
55557,1851.9,5350
55558,1851.9333333333332,5350
55559,1851.9666666666667,5350
55560,1852.0,5350
55561,1852.0333333333333,5350
55562,1852.0666666666668,5350
55563,1852.1,5360
55564,1852.1333333333332,5360
55565,1852.1666666666667,5360
55566,1852.2,5360
55567,1852.2333333333333,5360
55568,1852.2666666666667,5360
55569,1852.3,5360
55570,1852.3333333333333,5360
55571,1852.3666666666668,5360
55572,1852.4,5360
55573,1852.4333333333332,5360
55574,1852.4666666666667,5360
55575,1852.5,5360
55576,1852.5333333333333,5360
55577,1852.5666666666668,5360
55578,1852.6,5360
55579,1852.6333333333332,5360
55580,1852.6666666666667,5360
55581,1852.7,5360
55582,1852.7333333333333,5360
55583,1852.7666666666667,5360
55584,1852.8,5360
55585,1852.8333333333333,5360
55586,1852.8666666666668,5370
55587,1852.9,5370
55588,1852.9333333333332,5370
55589,1852.9666666666667,5370
55590,1853.0,5370
55591,1853.0333333333333,5370
55592,1853.0666666666668,5370
55593,1853.1,5370
55594,1853.1333333333332,5370
55595,1853.1666666666667,5370
55596,1853.2,5370
55597,1853.2333333333333,5370
55598,1853.2666666666667,5370
55599,1853.3,5370
55600,1853.3333333333333,5370
55601,1853.3666666666668,5370
55602,1853.4,5370
55603,1853.4333333333332,5370
55604,1853.4666666666667,5370
55605,1853.5,5370
55606,1853.5333333333333,5370
55607,1853.5666666666668,5370
55608,1853.6,5370
55609,1853.6333333333332,5380
55610,1853.6666666666667,5380
55611,1853.7,5380
55612,1853.7333333333333,5380
55613,1853.7666666666667,5380
55614,1853.8,5380
55615,1853.8333333333333,5380
55616,1853.8666666666668,5380
55617,1853.9,5380
55618,1853.9333333333332,5380
55619,1853.9666666666667,5380
55620,1854.0,5380
55621,1854.0333333333333,5380
55622,1854.0666666666668,5380
55623,1854.1,5380
55624,1854.1333333333332,5380
55625,1854.1666666666667,5380
55626,1854.2,5380
55627,1854.2333333333333,5380
55628,1854.2666666666667,5380
55629,1854.3,5380
55630,1854.3333333333333,5380
55631,1854.3666666666668,5380
55632,1854.4,5380
55633,1854.4333333333332,5390
55634,1854.4666666666667,5390
55635,1854.5,5390
55636,1854.5333333333333,5390
55637,1854.5666666666668,5390
55638,1854.6,5390
55639,1854.6333333333332,5390
55640,1854.6666666666667,5390
55641,1854.7,5390
55642,1854.7333333333333,5390
55643,1854.7666666666667,5390
55644,1854.8,5390
55645,1854.8333333333333,5390
55646,1854.8666666666668,5390
55647,1854.9,5390
55648,1854.9333333333332,5390
55649,1854.9666666666667,5390
55650,1855.0,5390
55651,1855.0333333333333,5390
55652,1855.0666666666668,5390
55653,1855.1,5390
55654,1855.1333333333332,5390
55655,1855.1666666666667,5400
55656,1855.2,5400
55657,1855.2333333333333,5400
55658,1855.2666666666667,5400
55659,1855.3,5400
55660,1855.3333333333333,5400
55661,1855.3666666666668,5400
55662,1855.4,5400
55663,1855.4333333333332,5400
55664,1855.4666666666667,5400
55665,1855.5,5400
55666,1855.5333333333333,5400
55667,1855.5666666666668,5400
55668,1855.6,5400
55669,1855.6333333333332,5400
55670,1855.6666666666667,5400
55671,1855.7,5400
55672,1855.7333333333333,5400
55673,1855.7666666666667,5400
55674,1855.8,5400
55675,1855.8333333333333,5400
55676,1855.8666666666668,5400
55677,1855.9,5400
55678,1855.9333333333332,5410
55679,1855.9666666666667,5410
55680,1856.0,5410
55681,1856.0333333333333,5410
55682,1856.0666666666668,5410
55683,1856.1,5410
55684,1856.1333333333332,5410
55685,1856.1666666666667,5410
55686,1856.2,5410
55687,1856.2333333333333,5410
55688,1856.2666666666667,5410
55689,1856.3,5410
55690,1856.3333333333333,5410
55691,1856.3666666666668,5410
55692,1856.4,5410
55693,1856.4333333333332,5410
55694,1856.4666666666667,5410
55695,1856.5,5410
55696,1856.5333333333333,5410
55697,1856.5666666666668,5410
55698,1856.6,5410
55699,1856.6333333333332,5410
55700,1856.6666666666667,5410
55701,1856.7,5410
55702,1856.7333333333333,5420
55703,1856.7666666666667,5420
55704,1856.8,5420
55705,1856.8333333333333,5420
55706,1856.8666666666668,5420
55707,1856.9,5420
55708,1856.9333333333332,5420
55709,1856.9666666666667,5420
55710,1857.0,5420
55711,1857.0333333333333,5420
55712,1857.0666666666668,5420
55713,1857.1,5420
55714,1857.1333333333332,5420
55715,1857.1666666666667,5420
55716,1857.2,5420
55717,1857.2333333333333,5420
55718,1857.2666666666667,5420
55719,1857.3,5420
55720,1857.3333333333333,5420
55721,1857.3666666666668,5420
55722,1857.4,5420
55723,1857.4333333333332,5420
55724,1857.4666666666667,5420
55725,1857.5,5430
55726,1857.5333333333333,5430
55727,1857.5666666666668,5430
55728,1857.6,5430
55729,1857.6333333333332,5430
55730,1857.6666666666667,5430
55731,1857.7,5430
55732,1857.7333333333333,5430
55733,1857.7666666666667,5430
55734,1857.8,5430
55735,1857.8333333333333,5430
55736,1857.8666666666668,5430
55737,1857.9,5430
55738,1857.9333333333332,5430
55739,1857.9666666666667,5430
55740,1858.0,5430
55741,1858.0333333333333,5430
55742,1858.0666666666668,5430
55743,1858.1,5430
55744,1858.1333333333332,5430
55745,1858.1666666666667,5430
55746,1858.2,5430
55747,1858.2333333333333,5440
55748,1858.2666666666667,5440
55749,1858.3,5440
55750,1858.3333333333333,5440
55751,1858.3666666666668,5440
55752,1858.4,5440
55753,1858.4333333333332,5440
55754,1858.4666666666667,5440
55755,1858.5,5440
55756,1858.5333333333333,5440
55757,1858.5666666666668,5440
55758,1858.6,5440
55759,1858.6333333333332,5440
55760,1858.6666666666667,5440
55761,1858.7,5440
55762,1858.7333333333333,5440
55763,1858.7666666666667,5440
55764,1858.8,5440
55765,1858.8333333333333,5440
55766,1858.8666666666668,5440
55767,1858.9,5440
55768,1858.9333333333332,5440
55769,1858.9666666666667,5440
55770,1859.0,5440
55771,1859.0333333333333,5440
55772,1859.0666666666668,5440
55773,1859.1,5450
55774,1859.1333333333332,5450
55775,1859.1666666666667,5450
55776,1859.2,5450
55777,1859.2333333333333,5450
55778,1859.2666666666667,5450
55779,1859.3,5450
55780,1859.3333333333333,5450
55781,1859.3666666666668,5450
55782,1859.4,5450
55783,1859.4333333333332,5450
55784,1859.4666666666667,5450
55785,1859.5,5450
55786,1859.5333333333333,5450
55787,1859.5666666666668,5450
55788,1859.6,5450
55789,1859.6333333333332,5450
55790,1859.6666666666667,5450
55791,1859.7,5450
55792,1859.7333333333333,5450
55793,1859.7666666666667,5450
55794,1859.8,5450
55795,1859.8333333333333,5450
55796,1859.8666666666668,5450
55797,1859.9,5460
55798,1859.9333333333332,5460
55799,1859.9666666666667,5460
55800,1860.0,5460
55801,1860.0333333333333,5460
55802,1860.0666666666668,5460
55803,1860.1,5460
55804,1860.1333333333332,5460
55805,1860.1666666666667,5460
55806,1860.2,5460
55807,1860.2333333333333,5460
55808,1860.2666666666667,5460
55809,1860.3,5460
55810,1860.3333333333333,5460
55811,1860.3666666666668,5460
55812,1860.4,5460
55813,1860.4333333333332,5460
55814,1860.4666666666667,5460
55815,1860.5,5460
55816,1860.5333333333333,5460
55817,1860.5666666666668,5460
55818,1860.6,5460
55819,1860.6333333333332,5460
55820,1860.6666666666667,5460
55821,1860.7,5470
55822,1860.7333333333333,5470
55823,1860.7666666666667,5470
55824,1860.8,5470
55825,1860.8333333333333,5470
55826,1860.8666666666668,5470
55827,1860.9,5470
55828,1860.9333333333332,5470
55829,1860.9666666666667,5470
55830,1861.0,5470
55831,1861.0333333333333,5470
55832,1861.0666666666668,5470
55833,1861.1,5470
55834,1861.1333333333332,5470
55835,1861.1666666666667,5470
55836,1861.2,5470
55837,1861.2333333333333,5470
55838,1861.2666666666667,5470
55839,1861.3,5470
55840,1861.3333333333333,5470
55841,1861.3666666666668,5470
55842,1861.4,5470
55843,1861.4333333333332,5470
55844,1861.4666666666667,5470
55845,1861.5,5480
55846,1861.5333333333333,5480
55847,1861.5666666666668,5480
55848,1861.6,5480
55849,1861.6333333333332,5480
55850,1861.6666666666667,5480
55851,1861.7,5480
55852,1861.7333333333333,5480
55853,1861.7666666666667,5480
55854,1861.8,5480
55855,1861.8333333333333,5480
55856,1861.8666666666668,5480
55857,1861.9,5480
55858,1861.9333333333332,5480
55859,1861.9666666666667,5480
55860,1862.0,5480
55861,1862.0333333333333,5480
55862,1862.0666666666668,5480
55863,1862.1,5480
55864,1862.1333333333332,5480
55865,1862.1666666666667,5480
55866,1862.2,5480
55867,1862.2333333333333,5490
55868,1862.2666666666667,5490
55869,1862.3,5490
55870,1862.3333333333333,5490
55871,1862.3666666666668,5490
55872,1862.4,5490
55873,1862.4333333333332,5490
55874,1862.4666666666667,5490
55875,1862.5,5490
55876,1862.5333333333333,5490
55877,1862.5666666666668,5490
55878,1862.6,5490
55879,1862.6333333333332,5490
55880,1862.6666666666667,5490
55881,1862.7,5490
55882,1862.7333333333333,5490
55883,1862.7666666666667,5490
55884,1862.8,5490
55885,1862.8333333333333,5490
55886,1862.8666666666668,5490
55887,1862.9,5490
55888,1862.9333333333332,5490
55889,1862.9666666666667,5490
55890,1863.0,5500
55891,1863.0333333333333,5500
55892,1863.0666666666668,5500
55893,1863.1,5500
55894,1863.1333333333332,5500
55895,1863.1666666666667,5500
55896,1863.2,5500
55897,1863.2333333333333,5500
55898,1863.2666666666667,5500
55899,1863.3,5500
55900,1863.3333333333333,5500
55901,1863.3666666666668,5500
55902,1863.4,5500
55903,1863.4333333333332,5500
55904,1863.4666666666667,5500
55905,1863.5,5500
55906,1863.5333333333333,5500
55907,1863.5666666666668,5500
55908,1863.6,5500
55909,1863.6333333333332,5500
55910,1863.6666666666667,5500
55911,1863.7,5500
55912,1863.7333333333333,5500
55913,1863.7666666666667,5500
55914,1863.8,5500
55915,1863.8333333333333,5510
55916,1863.8666666666668,5510
55917,1863.9,5510
55918,1863.9333333333332,5510
55919,1863.9666666666667,5510
55920,1864.0,5510
55921,1864.0333333333333,5510
55922,1864.0666666666668,5510
55923,1864.1,5510
55924,1864.1333333333332,5510
55925,1864.1666666666667,5510
55926,1864.2,5510
55927,1864.2333333333333,5510
55928,1864.2666666666667,5510
55929,1864.3,5510
55930,1864.3333333333333,5510
55931,1864.3666666666668,5510
55932,1864.4,5510
55933,1864.4333333333332,5510
55934,1864.4666666666667,5510
55935,1864.5,5510
55936,1864.5333333333333,5510
55937,1864.5666666666668,5510
55938,1864.6,5510
55939,1864.6333333333332,5510
55940,1864.6666666666667,5520
55941,1864.7,5520
55942,1864.7333333333333,5520
55943,1864.7666666666667,5520
55944,1864.8,5520
55945,1864.8333333333333,5520
55946,1864.8666666666668,5520
55947,1864.9,5520
55948,1864.9333333333332,5520
55949,1864.9666666666667,5520
55950,1865.0,5520
55951,1865.0333333333333,5520
55952,1865.0666666666668,5520
55953,1865.1,5520
55954,1865.1333333333332,5520
55955,1865.1666666666667,5520
55956,1865.2,5520
55957,1865.2333333333333,5520
55958,1865.2666666666667,5520
55959,1865.3,5520
55960,1865.3333333333333,5520
55961,1865.3666666666668,5520
55962,1865.4,5520
55963,1865.4333333333332,5530
55964,1865.4666666666667,5530
55965,1865.5,5530
55966,1865.5333333333333,5530
55967,1865.5666666666668,5530
55968,1865.6,5530
55969,1865.6333333333332,5530
55970,1865.6666666666667,5530
55971,1865.7,5530
55972,1865.7333333333333,5530
55973,1865.7666666666667,5530
55974,1865.8,5530
55975,1865.8333333333333,5530
55976,1865.8666666666668,5530
55977,1865.9,5530
55978,1865.9333333333332,5530
55979,1865.9666666666667,5530
55980,1866.0,5530
55981,1866.0333333333333,5530
55982,1866.0666666666668,5530
55983,1866.1,5530
55984,1866.1333333333332,5530
55985,1866.1666666666667,5530
55986,1866.2,5530
55987,1866.2333333333333,5540
55988,1866.2666666666667,5540
55989,1866.3,5540
55990,1866.3333333333333,5540
55991,1866.3666666666668,5540
55992,1866.4,5540
55993,1866.4333333333332,5540
55994,1866.4666666666667,5540
55995,1866.5,5540
55996,1866.5333333333333,5540
55997,1866.5666666666668,5540
55998,1866.6,5540
55999,1866.6333333333332,5540
56000,1866.6666666666667,5540
56001,1866.7,5540
56002,1866.7333333333333,5540
56003,1866.7666666666667,5540
56004,1866.8,5540
56005,1866.8333333333333,5540
56006,1866.8666666666668,5540
56007,1866.9,5540
56008,1866.9333333333332,5540
56009,1866.9666666666667,5540
56010,1867.0,5540
56011,1867.0333333333333,5540
56012,1867.0666666666668,5550
56013,1867.1,5550
56014,1867.1333333333332,5550
56015,1867.1666666666667,5550
56016,1867.2,5550
56017,1867.2333333333333,5550
56018,1867.2666666666667,5550
56019,1867.3,5550
56020,1867.3333333333333,5550
56021,1867.3666666666668,5550
56022,1867.4,5550
56023,1867.4333333333332,5550
56024,1867.4666666666667,5550
56025,1867.5,5550
56026,1867.5333333333333,5550
56027,1867.5666666666668,5550
56028,1867.6,5550
56029,1867.6333333333332,5550
56030,1867.6666666666667,5550
56031,1867.7,5550
56032,1867.7333333333333,5550
56033,1867.7666666666667,5550
56034,1867.8,5550
56035,1867.8333333333333,5560
56036,1867.8666666666668,5560
56037,1867.9,5560
56038,1867.9333333333332,5560
56039,1867.9666666666667,5560
56040,1868.0,5560
56041,1868.0333333333333,5560
56042,1868.0666666666668,5560
56043,1868.1,5560
56044,1868.1333333333332,5560
56045,1868.1666666666667,5560
56046,1868.2,5560
56047,1868.2333333333333,5560
56048,1868.2666666666667,5560
56049,1868.3,5560
56050,1868.3333333333333,5560
56051,1868.3666666666668,5560
56052,1868.4,5560
56053,1868.4333333333332,5560
56054,1868.4666666666667,5560
56055,1868.5,5560
56056,1868.5333333333333,5560
56057,1868.5666666666668,5560
56058,1868.6,5560
56059,1868.6333333333332,5560
56060,1868.6666666666667,5560
56061,1868.7,5570
56062,1868.7333333333333,5570
56063,1868.7666666666667,5570
56064,1868.8,5570
56065,1868.8333333333333,5570
56066,1868.8666666666668,5570
56067,1868.9,5570
56068,1868.9333333333332,5570
56069,1868.9666666666667,5570
56070,1869.0,5570
56071,1869.0333333333333,5570
56072,1869.0666666666668,5570
56073,1869.1,5570
56074,1869.1333333333332,5570
56075,1869.1666666666667,5570
56076,1869.2,5570
56077,1869.2333333333333,5570
56078,1869.2666666666667,5570
56079,1869.3,5570
56080,1869.3333333333333,5570
56081,1869.3666666666668,5570
56082,1869.4,5570
56083,1869.4333333333332,5570
56084,1869.4666666666667,5570
56085,1869.5,5580
56086,1869.5333333333333,5580
56087,1869.5666666666668,5580
56088,1869.6,5580
56089,1869.6333333333332,5580
56090,1869.6666666666667,5580
56091,1869.7,5580
56092,1869.7333333333333,5580
56093,1869.7666666666667,5580
56094,1869.8,5580
56095,1869.8333333333333,5580
56096,1869.8666666666668,5580
56097,1869.9,5580
56098,1869.9333333333332,5580
56099,1869.9666666666667,5580
56100,1870.0,5580
56101,1870.0333333333333,5580
56102,1870.0666666666668,5580
56103,1870.1,5580
56104,1870.1333333333332,5580
56105,1870.1666666666667,5580
56106,1870.2,5580
56107,1870.2333333333333,5580
56108,1870.2666666666667,5580
56109,1870.3,5580
56110,1870.3333333333333,5580
56111,1870.3666666666668,5590
56112,1870.4,5590
56113,1870.4333333333332,5590
56114,1870.4666666666667,5590
56115,1870.5,5590
56116,1870.5333333333333,5590
56117,1870.5666666666668,5590
56118,1870.6,5590
56119,1870.6333333333332,5590
56120,1870.6666666666667,5590
56121,1870.7,5590
56122,1870.7333333333333,5590
56123,1870.7666666666667,5590
56124,1870.8,5590
56125,1870.8333333333333,5590
56126,1870.8666666666668,5590
56127,1870.9,5590
56128,1870.9333333333332,5590
56129,1870.9666666666667,5590
56130,1871.0,5590
56131,1871.0333333333333,5590
56132,1871.0666666666668,5590
56133,1871.1,5590
56134,1871.1333333333332,5590
56135,1871.1666666666667,5590
56136,1871.2,5600
56137,1871.2333333333333,5600
56138,1871.2666666666667,5600
56139,1871.3,5600
56140,1871.3333333333333,5600
56141,1871.3666666666668,5600
56142,1871.4,5600
56143,1871.4333333333332,5600
56144,1871.4666666666667,5600
56145,1871.5,5600
56146,1871.5333333333333,5600
56147,1871.5666666666668,5600
56148,1871.6,5600
56149,1871.6333333333332,5600
56150,1871.6666666666667,5600
56151,1871.7,5600
56152,1871.7333333333333,5600
56153,1871.7666666666667,5600
56154,1871.8,5600
56155,1871.8333333333333,5600
56156,1871.8666666666668,5600
56157,1871.9,5600
56158,1871.9333333333332,5600
56159,1871.9666666666667,5600
56160,1872.0,5600
56161,1872.0333333333333,5610
56162,1872.0666666666668,5610
56163,1872.1,5610
56164,1872.1333333333332,5610
56165,1872.1666666666667,5610
56166,1872.2,5610
56167,1872.2333333333333,5610
56168,1872.2666666666667,5610
56169,1872.3,5610
56170,1872.3333333333333,5610
56171,1872.3666666666668,5610
56172,1872.4,5610
56173,1872.4333333333332,5610
56174,1872.4666666666667,5610
56175,1872.5,5610
56176,1872.5333333333333,5610
56177,1872.5666666666668,5610
56178,1872.6,5610
56179,1872.6333333333332,5610
56180,1872.6666666666667,5610
56181,1872.7,5610
56182,1872.7333333333333,5610
56183,1872.7666666666667,5610
56184,1872.8,5610
56185,1872.8333333333333,5610
56186,1872.8666666666668,5620
56187,1872.9,5620
56188,1872.9333333333332,5620
56189,1872.9666666666667,5620
56190,1873.0,5620
56191,1873.0333333333333,5620
56192,1873.0666666666668,5620
56193,1873.1,5620
56194,1873.1333333333332,5620
56195,1873.1666666666667,5620
56196,1873.2,5620
56197,1873.2333333333333,5620
56198,1873.2666666666667,5620
56199,1873.3,5620
56200,1873.3333333333333,5620
56201,1873.3666666666668,5620
56202,1873.4,5620
56203,1873.4333333333332,5620
56204,1873.4666666666667,5620
56205,1873.5,5620
56206,1873.5333333333333,5620
56207,1873.5666666666668,5620
56208,1873.6,5620
56209,1873.6333333333332,5620
56210,1873.6666666666667,5630
56211,1873.7,5630
56212,1873.7333333333333,5630
56213,1873.7666666666667,5630
56214,1873.8,5630
56215,1873.8333333333333,5630
56216,1873.8666666666668,5630
56217,1873.9,5630
56218,1873.9333333333332,5630
56219,1873.9666666666667,5630
56220,1874.0,5630
56221,1874.0333333333333,5630
56222,1874.0666666666668,5630
56223,1874.1,5630
56224,1874.1333333333332,5630
56225,1874.1666666666667,5630
56226,1874.2,5630
56227,1874.2333333333333,5630
56228,1874.2666666666667,5630
56229,1874.3,5630
56230,1874.3333333333333,5630
56231,1874.3666666666668,5630
56232,1874.4,5630
56233,1874.4333333333332,5630
56234,1874.4666666666667,5630
56235,1874.5,5640
56236,1874.5333333333333,5640
56237,1874.5666666666668,5640
56238,1874.6,5640
56239,1874.6333333333332,5640
56240,1874.6666666666667,5640
56241,1874.7,5640
56242,1874.7333333333333,5640
56243,1874.7666666666667,5640
56244,1874.8,5640
56245,1874.8333333333333,5640
56246,1874.8666666666668,5640
56247,1874.9,5640
56248,1874.9333333333332,5640
56249,1874.9666666666667,5640
56250,1875.0,5640
56251,1875.0333333333333,5640
56252,1875.0666666666668,5640
56253,1875.1,5640
56254,1875.1333333333332,5640
56255,1875.1666666666667,5640
56256,1875.2,5640
56257,1875.2333333333333,5640
56258,1875.2666666666667,5640
56259,1875.3,5640
56260,1875.3333333333333,5640
56261,1875.3666666666668,5650
56262,1875.4,5650
56263,1875.4333333333332,5650
56264,1875.4666666666667,5650
56265,1875.5,5650
56266,1875.5333333333333,5650
56267,1875.5666666666668,5650
56268,1875.6,5650
56269,1875.6333333333332,5650
56270,1875.6666666666667,5650
56271,1875.7,5650
56272,1875.7333333333333,5650
56273,1875.7666666666667,5650
56274,1875.8,5650
56275,1875.8333333333333,5650
56276,1875.8666666666668,5650
56277,1875.9,5650
56278,1875.9333333333332,5650
56279,1875.9666666666667,5650
56280,1876.0,5650
56281,1876.0333333333333,5650
56282,1876.0666666666668,5650
56283,1876.1,5650
56284,1876.1333333333332,5650
56285,1876.1666666666667,5650
56286,1876.2,5650
56287,1876.2333333333333,5650
56288,1876.2666666666667,5660
56289,1876.3,5660
56290,1876.3333333333333,5660
56291,1876.3666666666668,5660
56292,1876.4,5660
56293,1876.4333333333332,5660
56294,1876.4666666666667,5660
56295,1876.5,5660
56296,1876.5333333333333,5660
56297,1876.5666666666668,5660
56298,1876.6,5660
56299,1876.6333333333332,5660
56300,1876.6666666666667,5660
56301,1876.7,5660
56302,1876.7333333333333,5660
56303,1876.7666666666667,5660
56304,1876.8,5660
56305,1876.8333333333333,5660
56306,1876.8666666666668,5660
56307,1876.9,5660
56308,1876.9333333333332,5660
56309,1876.9666666666667,5660
56310,1877.0,5660
56311,1877.0333333333333,5660
56312,1877.0666666666668,5660
56313,1877.1,5660
56314,1877.1333333333332,5670
56315,1877.1666666666667,5670
56316,1877.2,5670
56317,1877.2333333333333,5670
56318,1877.2666666666667,5670
56319,1877.3,5670
56320,1877.3333333333333,5670
56321,1877.3666666666668,5670
56322,1877.4,5670
56323,1877.4333333333332,5670
56324,1877.4666666666667,5670
56325,1877.5,5670
56326,1877.5333333333333,5670
56327,1877.5666666666668,5670
56328,1877.6,5670
56329,1877.6333333333332,5670
56330,1877.6666666666667,5670
56331,1877.7,5670
56332,1877.7333333333333,5670
56333,1877.7666666666667,5670
56334,1877.8,5670
56335,1877.8333333333333,5670
56336,1877.8666666666668,5670
56337,1877.9,5670
56338,1877.9333333333332,5670
56339,1877.9666666666667,5670
56340,1878.0,5680
56341,1878.0333333333333,5680
56342,1878.0666666666668,5680
56343,1878.1,5680
56344,1878.1333333333332,5680
56345,1878.1666666666667,5680
56346,1878.2,5680
56347,1878.2333333333333,5680
56348,1878.2666666666667,5680
56349,1878.3,5680
56350,1878.3333333333333,5680
56351,1878.3666666666668,5680
56352,1878.4,5680
56353,1878.4333333333332,5680
56354,1878.4666666666667,5680
56355,1878.5,5680
56356,1878.5333333333333,5680
56357,1878.5666666666668,5680
56358,1878.6,5680
56359,1878.6333333333332,5680
56360,1878.6666666666667,5680
56361,1878.7,5680
56362,1878.7333333333333,5680
56363,1878.7666666666667,5680
56364,1878.8,5680
56365,1878.8333333333333,5680
56366,1878.8666666666668,5680
56367,1878.9,5690
56368,1878.9333333333332,5690
56369,1878.9666666666667,5690
56370,1879.0,5690
56371,1879.0333333333333,5690
56372,1879.0666666666668,5690
56373,1879.1,5690
56374,1879.1333333333332,5690
56375,1879.1666666666667,5690
56376,1879.2,5690
56377,1879.2333333333333,5690
56378,1879.2666666666667,5690
56379,1879.3,5690
56380,1879.3333333333333,5690
56381,1879.3666666666668,5690
56382,1879.4,5690
56383,1879.4333333333332,5690
56384,1879.4666666666667,5690
56385,1879.5,5690
56386,1879.5333333333333,5690
56387,1879.5666666666668,5690
56388,1879.6,5690
56389,1879.6333333333332,5690
56390,1879.6666666666667,5690
56391,1879.7,5690
56392,1879.7333333333333,5690
56393,1879.7666666666667,5700
56394,1879.8,5700
56395,1879.8333333333333,5700
56396,1879.8666666666668,5700
56397,1879.9,5700
56398,1879.9333333333332,5700
56399,1879.9666666666667,5700
56400,1880.0,5700
56401,1880.0333333333333,5700
56402,1880.0666666666668,5700
56403,1880.1,5700
56404,1880.1333333333332,5700
56405,1880.1666666666667,5700
56406,1880.2,5700
56407,1880.2333333333333,5700
56408,1880.2666666666667,5700
56409,1880.3,5700
56410,1880.3333333333333,5700
56411,1880.3666666666668,5700
56412,1880.4,5700
56413,1880.4333333333332,5700
56414,1880.4666666666667,5700
56415,1880.5,5700
56416,1880.5333333333333,5700
56417,1880.5666666666668,5700
56418,1880.6,5700
56419,1880.6333333333332,5700
56420,1880.6666666666667,5710
56421,1880.7,5710
56422,1880.7333333333333,5710
56423,1880.7666666666667,5710
56424,1880.8,5710
56425,1880.8333333333333,5710
56426,1880.8666666666668,5710
56427,1880.9,5710
56428,1880.9333333333332,5710
56429,1880.9666666666667,5710
56430,1881.0,5710
56431,1881.0333333333333,5710
56432,1881.0666666666668,5710
56433,1881.1,5710
56434,1881.1333333333332,5710
56435,1881.1666666666667,5710
56436,1881.2,5710
56437,1881.2333333333333,5710
56438,1881.2666666666667,5710
56439,1881.3,5710
56440,1881.3333333333333,5710
56441,1881.3666666666668,5710
56442,1881.4,5710
56443,1881.4333333333332,5710
56444,1881.4666666666667,5710
56445,1881.5,5710
56446,1881.5333333333333,5710
56447,1881.5666666666668,5720
56448,1881.6,5720
56449,1881.6333333333332,5720
56450,1881.6666666666667,5720
56451,1881.7,5720
56452,1881.7333333333333,5720
56453,1881.7666666666667,5720
56454,1881.8,5720
56455,1881.8333333333333,5720
56456,1881.8666666666668,5720
56457,1881.9,5720
56458,1881.9333333333332,5720
56459,1881.9666666666667,5720
56460,1882.0,5720
56461,1882.0333333333333,5720
56462,1882.0666666666668,5720
56463,1882.1,5720
56464,1882.1333333333332,5720
56465,1882.1666666666667,5720
56466,1882.2,5720
56467,1882.2333333333333,5720
56468,1882.2666666666667,5720
56469,1882.3,5720
56470,1882.3333333333333,5720
56471,1882.3666666666668,5720
56472,1882.4,5720
56473,1882.4333333333332,5720
56474,1882.4666666666667,5720
56475,1882.5,5730
56476,1882.5333333333333,5730
56477,1882.5666666666668,5730
56478,1882.6,5730
56479,1882.6333333333332,5730
56480,1882.6666666666667,5730
56481,1882.7,5730
56482,1882.7333333333333,5730
56483,1882.7666666666667,5730
56484,1882.8,5730
56485,1882.8333333333333,5730
56486,1882.8666666666668,5730
56487,1882.9,5730
56488,1882.9333333333332,5730
56489,1882.9666666666667,5730
56490,1883.0,5730
56491,1883.0333333333333,5730
56492,1883.0666666666668,5730
56493,1883.1,5730
56494,1883.1333333333332,5730
56495,1883.1666666666667,5730
56496,1883.2,5730
56497,1883.2333333333333,5730
56498,1883.2666666666667,5730
56499,1883.3,5730
56500,1883.3333333333333,5730
56501,1883.3666666666668,5740
56502,1883.4,5740
56503,1883.4333333333332,5740
56504,1883.4666666666667,5740
56505,1883.5,5740
56506,1883.5333333333333,5740
56507,1883.5666666666668,5740
56508,1883.6,5740
56509,1883.6333333333332,5740
56510,1883.6666666666667,5740
56511,1883.7,5740
56512,1883.7333333333333,5740
56513,1883.7666666666667,5740
56514,1883.8,5740
56515,1883.8333333333333,5740
