n,t,v
52978,1765.9333333333332,9071
52979,1765.9666666666667,9072
52980,1766.0,9073
52981,1766.0333333333333,9075
52982,1766.0666666666668,9076
52983,1766.1,9078
52984,1766.1333333333332,9080
52985,1766.1666666666667,9081
52986,1766.2,9083
52987,1766.2333333333333,9084
52988,1766.2666666666667,9085
52989,1766.3,9087
52990,1766.3333333333333,9088
52991,1766.3666666666668,9090
52992,1766.4,9092
52993,1766.4333333333332,9093
52994,1766.4666666666667,9094
52995,1766.5,9096
52996,1766.5333333333333,9097
52997,1766.5666666666668,9098
52998,1766.6,9099
52999,1766.6333333333332,9100
53000,1766.6666666666667,9102
53001,1766.7,9104
53002,1766.7333333333333,9105
53003,1766.7666666666667,9106
53004,1766.8,9108
53005,1766.8333333333333,9109
53006,1766.8666666666668,9110
53007,1766.9,9112
53008,1766.9333333333332,9113
53009,1766.9666666666667,9114
53010,1767.0,9116
53011,1767.0333333333333,9117
53012,1767.0666666666668,9119
53013,1767.1,9121
53014,1767.1333333333332,9122
53015,1767.1666666666667,9123
53016,1767.2,9125
53017,1767.2333333333333,9126
53018,1767.2666666666667,9128
53019,1767.3,9130
53020,1767.3333333333333,9131
53021,1767.3666666666668,9133
53022,1767.4,9134
53023,1767.4333333333332,9136
53024,1767.4666666666667,9137
53025,1767.5,9139
53026,1767.5333333333333,9140
53027,1767.5666666666668,9141
53028,1767.6,9143
53029,1767.6333333333332,9145
53030,1767.6666666666667,9146
53031,1767.7,9148
53032,1767.7333333333333,9149
53033,1767.7666666666667,9151
53034,1767.8,9152
53035,1767.8333333333333,9153
53036,1767.8666666666668,9154
53037,1767.9,9156
53038,1767.9333333333332,9158
53039,1767.9666666666667,9159
53040,1768.0,9160
53041,1768.0333333333333,9161
53042,1768.0666666666668,9163
53043,1768.1,9164
53044,1768.1333333333332,9165
53045,1768.1666666666667,9167
53046,1768.2,9168
53047,1768.2333333333333,9170
53048,1768.2666666666667,9171
53049,1768.3,9172
53050,1768.3333333333333,9174
53051,1768.3666666666668,9175
53052,1768.4,9176
53053,1768.4333333333332,9177
53054,1768.4666666666667,9180
53055,1768.5,9181
53056,1768.5333333333333,9183
53057,1768.5666666666668,9184
53058,1768.6,9186
53059,1768.6333333333332,9187
53060,1768.6666666666667,9189
53061,1768.7,9190
53062,1768.7333333333333,9191
53063,1768.7666666666667,9193
53064,1768.8,9194
53065,1768.8333333333333,9195
53066,1768.8666666666668,9196
53067,1768.9,9197
53068,1768.9333333333332,9198
53069,1768.9666666666667,9199
53070,1769.0,9200
53071,1769.0333333333333,9201
53072,1769.0666666666668,9203
53073,1769.1,9204
53074,1769.1333333333332,9206
53075,1769.1666666666667,9207
53076,1769.2,9209
53077,1769.2333333333333,9210
53078,1769.2666666666667,9211
53079,1769.3,9213
53080,1769.3333333333333,9214
53081,1769.3666666666668,9216
53082,1769.4,9218
53083,1769.4333333333332,9219
53084,1769.4666666666667,9221
53085,1769.5,9222
53086,1769.5333333333333,9223
53087,1769.5666666666668,9225
53088,1769.6,9226
53089,1769.6333333333332,9227
53090,1769.6666666666667,9230
53091,1769.7,9231
53092,1769.7333333333333,9233
53093,1769.7666666666667,9235
53094,1769.8,9236
53095,1769.8333333333333,9238
53096,1769.8666666666668,9239
53097,1769.9,9241
53098,1769.9333333333332,9242
53099,1769.9666666666667,9245
53100,1770.0,9246
53101,1770.0333333333333,9248
53102,1770.0666666666668,9249
53103,1770.1,9251
53104,1770.1333333333332,9252
53105,1770.1666666666667,9254
53106,1770.2,9255
53107,1770.2333333333333,9257
53108,1770.2666666666667,9259
53109,1770.3,9260
53110,1770.3333333333333,9261
53111,1770.3666666666668,9263
53112,1770.4,9264
53113,1770.4333333333332,9265
53114,1770.4666666666667,9267
53115,1770.5,9268
53116,1770.5333333333333,9269
53117,1770.5666666666668,9271
53118,1770.6,9272
53119,1770.6333333333332,9274
53120,1770.6666666666667,9275
53121,1770.7,9276
53122,1770.7333333333333,9278
53123,1770.7666666666667,9279
53124,1770.8,9280
53125,1770.8333333333333,9281
53126,1770.8666666666668,9284
53127,1770.9,9285
53128,1770.9333333333332,9287
53129,1770.9666666666667,9289
53130,1771.0,9290
53131,1771.0333333333333,9292
53132,1771.0666666666668,9293
53133,1771.1,9294
53134,1771.1333333333332,9296
53135,1771.1666666666667,9298
53136,1771.2,9300
53137,1771.2333333333333,9301
53138,1771.2666666666667,9303
53139,1771.3,9304
53140,1771.3333333333333,9306
53141,1771.3666666666668,9307
53142,1771.4,9309
53143,1771.4333333333332,9310
53144,1771.4666666666667,9312
53145,1771.5,9313
53146,1771.5333333333333,9315
53147,1771.5666666666668,9316
53148,1771.6,9317
53149,1771.6333333333332,9318
53150,1771.6666666666667,9320
53151,1771.7,9321
53152,1771.7333333333333,9322
53153,1771.7666666666667,9324
53154,1771.8,9326
53155,1771.8333333333333,9327
53156,1771.8666666666668,9329
53157,1771.9,9330
53158,1771.9333333333332,9332
53159,1771.9666666666667,9333
53160,1772.0,9335
53161,1772.0333333333333,9336
53162,1772.0666666666668,9338
53163,1772.1,9340
53164,1772.1333333333332,9341
53165,1772.1666666666667,9343
53166,1772.2,9344
53167,1772.2333333333333,9346
53168,1772.2666666666667,9347
53169,1772.3,9349
53170,1772.3333333333333,9350
53171,1772.3666666666668,9352
53172,1772.4,9353
53173,1772.4333333333332,9354
53174,1772.4666666666667,9355
53175,1772.5,9355
53176,1772.5333333333333,9356
53177,1772.5666666666668,9357
53178,1772.6,9358
53179,1772.6333333333332,9359
53180,1772.6666666666667,9361
53181,1772.7,9362
53182,1772.7333333333333,9364
53183,1772.7666666666667,9365
53184,1772.8,9367
53185,1772.8333333333333,9368
53186,1772.8666666666668,9370
53187,1772.9,9371
53188,1772.9333333333332,9372
53189,1772.9666666666667,9375
53190,1773.0,9376
53191,1773.0333333333333,9378
53192,1773.0666666666668,9379
53193,1773.1,9381
53194,1773.1333333333332,9382
53195,1773.1666666666667,9383
53196,1773.2,9385
53197,1773.2333333333333,9386
53198,1773.2666666666667,9388
53199,1773.3,9390
53200,1773.3333333333333,9391
53201,1773.3666666666668,9393
53202,1773.4,9394
53203,1773.4333333333332,9396
53204,1773.4666666666667,9397
53205,1773.5,9398
53206,1773.5333333333333,9400
53207,1773.5666666666668,9401
53208,1773.6,9402
53209,1773.6333333333332,9403
53210,1773.6666666666667,9404
53211,1773.7,9405
53212,1773.7333333333333,9406
53213,1773.7666666666667,9407
53214,1773.8,9408
53215,1773.8333333333333,9408
53216,1773.8666666666668,9411
53217,1773.9,9412
53218,1773.9333333333332,9414
53219,1773.9666666666667,9416
53220,1774.0,9417
53221,1774.0333333333333,9419
53222,1774.0666666666668,9420
53223,1774.1,9422
53224,1774.1333333333332,9424
53225,1774.1666666666667,9426
53226,1774.2,9428
53227,1774.2333333333333,9430
53228,1774.2666666666667,9432
53229,1774.3,9433
53230,1774.3333333333333,9435
53231,1774.3666666666668,9437
53232,1774.4,9438
53233,1774.4333333333332,9440
53234,1774.4666666666667,9443
53235,1774.5,9444
53236,1774.5333333333333,9446
53237,1774.5666666666668,9448
53238,1774.6,9449
53239,1774.6333333333332,9451
53240,1774.6666666666667,9452
53241,1774.7,9454
53242,1774.7333333333333,9455
53243,1774.7666666666667,9458
53244,1774.8,9459
53245,1774.8333333333333,9461
53246,1774.8666666666668,9463
53247,1774.9,9464
53248,1774.9333333333332,9466
53249,1774.9666666666667,9467
53250,1775.0,9469
53251,1775.0333333333333,9470
53252,1775.0666666666668,9472
53253,1775.1,9474
53254,1775.1333333333332,9475
53255,1775.1666666666667,9476
53256,1775.2,9478
53257,1775.2333333333333,9479
53258,1775.2666666666667,9480
53259,1775.3,9482
53260,1775.3333333333333,9483
53261,1775.3666666666668,9485
53262,1775.4,9487
53263,1775.4333333333332,9488
53264,1775.4666666666667,9490
53265,1775.5,9492
53266,1775.5333333333333,9493
53267,1775.5666666666668,9495
53268,1775.6,9496
53269,1775.6333333333332,9497
53270,1775.6666666666667,9500
53271,1775.7,9501
53272,1775.7333333333333,9502
53273,1775.7666666666667,9504
53274,1775.8,9505
53275,1775.8333333333333,9507
53276,1775.8666666666668,9508
53277,1775.9,9509
53278,1775.9333333333332,9510
53279,1775.9666666666667,9512
53280,1776.0,9514
53281,1776.0333333333333,9515
53282,1776.0666666666668,9517
53283,1776.1,9518
53284,1776.1333333333332,9519
53285,1776.1666666666667,9521
53286,1776.2,9522
53287,1776.2333333333333,9523
53288,1776.2666666666667,9525
53289,1776.3,9527
53290,1776.3333333333333,9528
53291,1776.3666666666668,9530
53292,1776.4,9531
53293,1776.4333333333332,9533
53294,1776.4666666666667,9534
53295,1776.5,9535
53296,1776.5333333333333,9537
53297,1776.5666666666668,9539
53298,1776.6,9541
53299,1776.6333333333332,9543
53300,1776.6666666666667,9544
53301,1776.7,9546
53302,1776.7333333333333,9547
53303,1776.7666666666667,9549
53304,1776.8,9550
53305,1776.8333333333333,9552
53306,1776.8666666666668,9554
53307,1776.9,9556
53308,1776.9333333333332,9557
53309,1776.9666666666667,9559
53310,1777.0,9560
53311,1777.0333333333333,9561
53312,1777.0666666666668,9563
53313,1777.1,9564
53314,1777.1333333333332,9565
53315,1777.1666666666667,9567
53316,1777.2,9569
53317,1777.2333333333333,9570
53318,1777.2666666666667,9572
53319,1777.3,9573
53320,1777.3333333333333,9574
53321,1777.3666666666668,9576
53322,1777.4,9577
53323,1777.4333333333332,9578
53324,1777.4666666666667,9581
53325,1777.5,9582
53326,1777.5333333333333,9584
53327,1777.5666666666668,9585
53328,1777.6,9587
53329,1777.6333333333332,9588
53330,1777.6666666666667,9589
53331,1777.7,9591
53332,1777.7333333333333,9592
53333,1777.7666666666667,9595
53334,1777.8,9596
53335,1777.8333333333333,9598
53336,1777.8666666666668,9600
53337,1777.9,9601
53338,1777.9333333333332,9603
53339,1777.9666666666667,9605
53340,1778.0,9606
53341,1778.0333333333333,9607
53342,1778.0666666666668,9610
53343,1778.1,9611
53344,1778.1333333333332,9613
53345,1778.1666666666667,9614
53346,1778.2,9616
53347,1778.2333333333333,9617
53348,1778.2666666666667,9618
53349,1778.3,9620
53350,1778.3333333333333,9621
53351,1778.3666666666668,9623
53352,1778.4,9625
53353,1778.4333333333332,9626
53354,1778.4666666666667,9627
53355,1778.5,9629
53356,1778.5333333333333,9631
53357,1778.5666666666668,9632
53358,1778.6,9633
53359,1778.6333333333332,9634
53360,1778.6666666666667,9637
53361,1778.7,9639
53362,1778.7333333333333,9640
53363,1778.7666666666667,9642
53364,1778.8,9644
53365,1778.8333333333333,9645
53366,1778.8666666666668,9647
53367,1778.9,9648
53368,1778.9333333333332,9650
53369,1778.9666666666667,9652
53370,1779.0,9654
53371,1779.0333333333333,9656
53372,1779.0666666666668,9657
53373,1779.1,9659
53374,1779.1333333333332,9661
53375,1779.1666666666667,9662
53376,1779.2,9664
53377,1779.2333333333333,9665
53378,1779.2666666666667,9667
53379,1779.3,9669
53380,1779.3333333333333,9670
53381,1779.3666666666668,9671
53382,1779.4,9673
53383,1779.4333333333332,9674
53384,1779.4666666666667,9675
53385,1779.5,9677
53386,1779.5333333333333,9678
53387,1779.5666666666668,9680
53388,1779.6,9682
53389,1779.6333333333332,9683
53390,1779.6666666666667,9685
53391,1779.7,9686
53392,1779.7333333333333,9687
53393,1779.7666666666667,9689
53394,1779.8,9690
53395,1779.8333333333333,9691
53396,1779.8666666666668,9694
53397,1779.9,9695
53398,1779.9333333333332,9697
53399,1779.9666666666667,9698
53400,1780.0,9700
53401,1780.0333333333333,9701
53402,1780.0666666666668,9702
53403,1780.1,9704
53404,1780.1333333333332,9705
53405,1780.1666666666667,9707
53406,1780.2,9708
53407,1780.2333333333333,9709
53408,1780.2666666666667,9710
53409,1780.3,9711
53410,1780.3333333333333,9712
53411,1780.3666666666668,9712
53412,1780.4,9713
53413,1780.4333333333332,9714
53414,1780.4666666666667,9716
53415,1780.5,9718
53416,1780.5333333333333,9720
53417,1780.5666666666668,9722
53418,1780.6,9723
53419,1780.6333333333332,9725
53420,1780.6666666666667,9727
53421,1780.7,9728
53422,1780.7333333333333,9730
53423,1780.7666666666667,9732
53424,1780.8,9734
53425,1780.8333333333333,9736
53426,1780.8666666666668,9737
53427,1780.9,9739
53428,1780.9333333333332,9741
53429,1780.9666666666667,9742
53430,1781.0,9744
53431,1781.0333333333333,9745
53432,1781.0666666666668,9748
53433,1781.1,9750
53434,1781.1333333333332,9752
53435,1781.1666666666667,9754
53436,1781.2,9755
53437,1781.2333333333333,9757
53438,1781.2666666666667,9759
53439,1781.3,9761
53440,1781.3333333333333,9762
53441,1781.3666666666668,9765
53442,1781.4,9767
53443,1781.4333333333332,9768
53444,1781.4666666666667,9770
53445,1781.5,9772
53446,1781.5333333333333,9774
53447,1781.5666666666668,9775
53448,1781.6,9777
53449,1781.6333333333332,9778
53450,1781.6666666666667,9781
53451,1781.7,9783
53452,1781.7333333333333,9784
53453,1781.7666666666667,9786
53454,1781.8,9788
53455,1781.8333333333333,9789
53456,1781.8666666666668,9791
53457,1781.9,9792
53458,1781.9333333333332,9794
53459,1781.9666666666667,9796
53460,1782.0,9798
53461,1782.0333333333333,9799
53462,1782.0666666666668,9800
53463,1782.1,9802
53464,1782.1333333333332,9803
53465,1782.1666666666667,9805
53466,1782.2,9806
53467,1782.2333333333333,9807
53468,1782.2666666666667,9809
53469,1782.3,9811
53470,1782.3333333333333,9812
53471,1782.3666666666668,9814
53472,1782.4,9815
53473,1782.4333333333332,9817
53474,1782.4666666666667,9818
53475,1782.5,9820
53476,1782.5333333333333,9821
53477,1782.5666666666668,9823
53478,1782.6,9825
53479,1782.6333333333332,9827
53480,1782.6666666666667,9829
53481,1782.7,9830
53482,1782.7333333333333,9832
53483,1782.7666666666667,9834
53484,1782.8,9835
53485,1782.8333333333333,9837
53486,1782.8666666666668,9839
53487,1782.9,9840
53488,1782.9333333333332,9842
53489,1782.9666666666667,9843
53490,1783.0,9845
53491,1783.0333333333333,9846
53492,1783.0666666666668,9848
53493,1783.1,9849
53494,1783.1333333333332,9850
53495,1783.1666666666667,9853
53496,1783.2,9854
53497,1783.2333333333333,9856
53498,1783.2666666666667,9857
53499,1783.3,9859
53500,1783.3333333333333,9860
53501,1783.3666666666668,9862
53502,1783.4,9863
53503,1783.4333333333332,9864
53504,1783.4666666666667,9867
53505,1783.5,9868
53506,1783.5333333333333,9870
53507,1783.5666666666668,9871
53508,1783.6,9873
53509,1783.6333333333332,9874
53510,1783.6666666666667,9876
53511,1783.7,9877
53512,1783.7333333333333,9878
53513,1783.7666666666667,9881
53514,1783.8,9883
53515,1783.8333333333333,9885
53516,1783.8666666666668,9886
53517,1783.9,9888
53518,1783.9333333333332,9890
53519,1783.9666666666667,9892
53520,1784.0,9893
53521,1784.0333333333333,9895
53522,1784.0666666666668,9897
53523,1784.1,9898
53524,1784.1333333333332,9899
53525,1784.1666666666667,9900
53526,1784.2,9901
53527,1784.2333333333333,9902
53528,1784.2666666666667,9903
53529,1784.3,9904
53530,1784.3333333333333,9905
53531,1784.3666666666668,9908
53532,1784.4,9909
53533,1784.4333333333332,9911
53534,1784.4666666666667,9913
53535,1784.5,9914
53536,1784.5333333333333,9916
53537,1784.5666666666668,9918
53538,1784.6,9919
53539,1784.6333333333332,9921
53540,1784.6666666666667,9923
53541,1784.7,9925
53542,1784.7333333333333,9927
53543,1784.7666666666667,9929
53544,1784.8,9931
53545,1784.8333333333333,9933
53546,1784.8666666666668,9934
53547,1784.9,9936
53548,1784.9333333333332,9938
53549,1784.9666666666667,9941
53550,1785.0,9942
53551,1785.0333333333333,9944
53552,1785.0666666666668,9946
53553,1785.1,9948
53554,1785.1333333333332,9949
53555,1785.1666666666667,9951
53556,1785.2,9953
53557,1785.2333333333333,9954
53558,1785.2666666666667,9957
53559,1785.3,9958
53560,1785.3333333333333,9960
53561,1785.3666666666668,9961
53562,1785.4,9963
53563,1785.4333333333332,9964
53564,1785.4666666666667,9966
53565,1785.5,9967
53566,1785.5333333333333,9968
53567,1785.5666666666668,9971
53568,1785.6,9973
53569,1785.6333333333332,9974
53570,1785.6666666666667,9976
53571,1785.7,9978
53572,1785.7333333333333,9980
53573,1785.7666666666667,9983
53574,1785.8,9985
53575,1785.8333333333333,9987
53576,1785.8666666666668,9989
53577,1785.9,9990
53578,1785.9333333333332,9992
53579,1785.9666666666667,9994
53580,1786.0,9996
53581,1786.0333333333333,9997
53582,1786.0666666666668,9999
53583,1786.1,10000
53584,1786.1333333333332,10002
53585,1786.1666666666667,10004
53586,1786.2,10006
53587,1786.2333333333333,10007
53588,1786.2666666666667,10009
53589,1786.3,10011
53590,1786.3333333333333,10012
53591,1786.3666666666668,10014
53592,1786.4,10015
53593,1786.4333333333332,10018
53594,1786.4666666666667,10019
53595,1786.5,10021
53596,1786.5333333333333,10022
53597,1786.5666666666668,10024
53598,1786.6,10025
53599,1786.6333333333332,10026
53600,1786.6666666666667,10028
53601,1786.7,10029
53602,1786.7333333333333,10031
53603,1786.7666666666667,10033
53604,1786.8,10034
53605,1786.8333333333333,10036
53606,1786.8666666666668,10037
53607,1786.9,10039
53608,1786.9333333333332,10040
53609,1786.9666666666667,10042
53610,1787.0,10043
53611,1787.0333333333333,10047
53612,1787.0666666666668,10048
53613,1787.1,10050
53614,1787.1333333333332,10052
53615,1787.1666666666667,10053
53616,1787.2,10055
53617,1787.2333333333333,10057
53618,1787.2666666666667,10058
53619,1787.3,10060
53620,1787.3333333333333,10062
53621,1787.3666666666668,10064
53622,1787.4,10066
53623,1787.4333333333332,10068
53624,1787.4666666666667,10069
53625,1787.5,10071
53626,1787.5333333333333,10072
53627,1787.5666666666668,10074
53628,1787.6,10075
53629,1787.6333333333332,10078
53630,1787.6666666666667,10079
53631,1787.7,10081
53632,1787.7333333333333,10082
53633,1787.7666666666667,10084
53634,1787.8,10085
53635,1787.8333333333333,10087
53636,1787.8666666666668,10088
53637,1787.9,10089
53638,1787.9333333333332,10091
53639,1787.9666666666667,10093
53640,1788.0,10094
53641,1788.0333333333333,10095
53642,1788.0666666666668,10097
53643,1788.1,10098
53644,1788.1333333333332,10099
53645,1788.1666666666667,10100
53646,1788.2,10102
53647,1788.2333333333333,10105
53648,1788.2666666666667,10107
53649,1788.3,10109
53650,1788.3333333333333,10111
53651,1788.3666666666668,10112
53652,1788.4,10114
53653,1788.4333333333332,10116
53654,1788.4666666666667,10117
53655,1788.5,10119
53656,1788.5333333333333,10122
53657,1788.5666666666668,10124
53658,1788.6,10125
53659,1788.6333333333332,10127
53660,1788.6666666666667,10129
53661,1788.7,10131
53662,1788.7333333333333,10132
53663,1788.7666666666667,10134
53664,1788.8,10135
53665,1788.8333333333333,10138
53666,1788.8666666666668,10140
53667,1788.9,10141
53668,1788.9333333333332,10143
53669,1788.9666666666667,10144
53670,1789.0,10146
53671,1789.0333333333333,10147
53672,1789.0666666666668,10148
53673,1789.1,10150
53674,1789.1333333333332,10152
53675,1789.1666666666667,10153
53676,1789.2,10155
53677,1789.2333333333333,10156
53678,1789.2666666666667,10157
53679,1789.3,10159
53680,1789.3333333333333,10160
53681,1789.3666666666668,10161
53682,1789.4,10162
53683,1789.4333333333332,10165
53684,1789.4666666666667,10167
53685,1789.5,10169
53686,1789.5333333333333,10171
53687,1789.5666666666668,10173
53688,1789.6,10175
53689,1789.6333333333332,10176
53690,1789.6666666666667,10179
53691,1789.7,10180
53692,1789.7333333333333,10183
53693,1789.7666666666667,10185
53694,1789.8,10186
53695,1789.8333333333333,10188
53696,1789.8666666666668,10190
53697,1789.9,10192
53698,1789.9333333333332,10193
53699,1789.9666666666667,10195
53700,1790.0,10197
53701,1790.0333333333333,10199
53702,1790.0666666666668,10201
53703,1790.1,10202
53704,1790.1333333333332,10204
53705,1790.1666666666667,10205
53706,1790.2,10207
53707,1790.2333333333333,10208
53708,1790.2666666666667,10210
53709,1790.3,10211
53710,1790.3333333333333,10214
53711,1790.3666666666668,10215
53712,1790.4,10217
53713,1790.4333333333332,10219
53714,1790.4666666666667,10220
53715,1790.5,10222
53716,1790.5333333333333,10223
53717,1790.5666666666668,10225
53718,1790.6,10226
53719,1790.6333333333332,10229
53720,1790.6666666666667,10231
53721,1790.7,10233
53722,1790.7333333333333,10234
53723,1790.7666666666667,10236
53724,1790.8,10238
53725,1790.8333333333333,10240
53726,1790.8666666666668,10241
53727,1790.9,10243
53728,1790.9333333333332,10246
53729,1790.9666666666667,10248
53730,1791.0,10250
53731,1791.0333333333333,10251
53732,1791.0666666666668,10253
53733,1791.1,10253
53734,1791.1333333333332,10255
53735,1791.1666666666667,10258
53736,1791.2,10258
53737,1791.2333333333333,10260
53738,1791.2666666666667,10264
53739,1791.3,10264
53740,1791.3333333333333,10265
53741,1791.3666666666668,10265
53742,1791.4,10268
53743,1791.4333333333332,10271
53744,1791.4666666666667,10271
53745,1791.5,10273
53746,1791.5333333333333,10276
53747,1791.5666666666668,10276
53748,1791.6,10278
53749,1791.6333333333332,10281
53750,1791.6666666666667,10281
53751,1791.7,10283
53752,1791.7333333333333,10283
53753,1791.7666666666667,10286
53754,1791.8,10287
53755,1791.8333333333333,10287
53756,1791.8666666666668,10291
53757,1791.9,10293
53758,1791.9333333333332,10293
53759,1791.9666666666667,10296
53760,1792.0,10298
53761,1792.0333333333333,10298
53762,1792.0666666666668,10301
53763,1792.1,10303
53764,1792.1333333333332,10304
53765,1792.1666666666667,10307
53766,1792.2,10309
53767,1792.2333333333333,10311
53768,1792.2666666666667,10313
53769,1792.3,10314
53770,1792.3333333333333,10316
53771,1792.3666666666668,10319
53772,1792.4,10320
53773,1792.4333333333332,10322
53774,1792.4666666666667,10324
53775,1792.5,10326
53776,1792.5333333333333,10327
53777,1792.5666666666668,10329
53778,1792.6,10330
53779,1792.6333333333332,10332
53780,1792.6666666666667,10333
53781,1792.7,10335
53782,1792.7333333333333,10336
53783,1792.7666666666667,10339
53784,1792.8,10340
53785,1792.8333333333333,10342
53786,1792.8666666666668,10344
53787,1792.9,10345
53788,1792.9333333333332,10347
53789,1792.9666666666667,10348
53790,1793.0,10350
53791,1793.0333333333333,10351
53792,1793.0666666666668,10354
53793,1793.1,10356
53794,1793.1333333333332,10358
53795,1793.1666666666667,10360
53796,1793.2,10362
53797,1793.2333333333333,10364
53798,1793.2666666666667,10365
53799,1793.3,10367
53800,1793.3333333333333,10369
53801,1793.3666666666668,10372
53802,1793.4,10374
53803,1793.4333333333332,10375
53804,1793.4666666666667,10377
53805,1793.5,10379
53806,1793.5333333333333,10381
53807,1793.5666666666668,10382
53808,1793.6,10384
53809,1793.6333333333332,10386
53810,1793.6666666666667,10388
53811,1793.7,10390
53812,1793.7333333333333,10392
53813,1793.7666666666667,10393
53814,1793.8,10395
53815,1793.8333333333333,10397
53816,1793.8666666666668,10398
53817,1793.9,10399
53818,1793.9333333333332,10401
53819,1793.9666666666667,10403
53820,1794.0,10405
53821,1794.0333333333333,10406
53822,1794.0666666666668,10408
53823,1794.1,10409
53824,1794.1333333333332,10411
53825,1794.1666666666667,10412
53826,1794.2,10414
53827,1794.2333333333333,10415
53828,1794.2666666666667,10418
53829,1794.3,10420
53830,1794.3333333333333,10422
53831,1794.3666666666668,10424
53832,1794.4,10426
53833,1794.4333333333332,10428
53834,1794.4666666666667,10429
53835,1794.5,10431
53836,1794.5333333333333,10433
53837,1794.5666666666668,10436
53838,1794.6,10438
53839,1794.6333333333332,10440
53840,1794.6666666666667,10441
53841,1794.7,10443
53842,1794.7333333333333,10445
53843,1794.7666666666667,10447
53844,1794.8,10448
53845,1794.8333333333333,10450
53846,1794.8666666666668,10453
53847,1794.9,10454
53848,1794.9333333333332,10456
53849,1794.9666666666667,10457
53850,1795.0,10459
53851,1795.0333333333333,10461
53852,1795.0666666666668,10462
53853,1795.1,10463
53854,1795.1333333333332,10465
53855,1795.1666666666667,10468
53856,1795.2,10470
53857,1795.2333333333333,10471
53858,1795.2666666666667,10473
53859,1795.3,10475
53860,1795.3333333333333,10477
53861,1795.3666666666668,10479
53862,1795.4,10480
53863,1795.4333333333332,10482
53864,1795.4666666666667,10485
53865,1795.5,10486
53866,1795.5333333333333,10488
53867,1795.5666666666668,10489
53868,1795.6,10491
53869,1795.6333333333332,10493
53870,1795.6666666666667,10494
53871,1795.7,10496
53872,1795.7333333333333,10497
53873,1795.7666666666667,10499
53874,1795.8,10501
53875,1795.8333333333333,10503
53876,1795.8666666666668,10505
53877,1795.9,10506
53878,1795.9333333333332,10508
53879,1795.9666666666667,10509
53880,1796.0,10511
